date,total_visits,total_devices,total_visits_per_device,mean_7,year,julian_day
2019-01-01,6686,18284309,0.000365668727213044,NA,2019,1
2019-01-02,12803,19138570,0.000668963250650388,NA,2019,2
2019-01-03,13628,19240099,0.000708312363673389,NA,2019,3
2019-01-04,15155,18816693,0.000805401884380002,NA,2019,4
2019-01-05,13465,18592624,0.000724211924040415,NA,2019,5
2019-01-06,10304,18651799,0.000552440008601851,NA,2019,6
2019-01-07,11987,19207763,0.000624070590625259,0.000635581249883478,2019,7
2019-01-08,13859,19229598,0.000720711894237207,0.000686301702315502,2019,8
2019-01-09,13915,19764282,0.000704047837406894,0.00069131378613786,2019,9
2019-01-10,13890,20012462,0.000694067526524223,0.000689278809402264,2019,10
2019-01-11,15562,19980952,0.000778841768900701,0.000685484507190936,2019,11
2019-01-12,13847,19698521,0.000702946175502212,0.000682446543114049,2019,12
2019-01-13,9854,19577052,0.000503344425912543,0.000675432888444148,2019,13
2019-01-14,12699,19775032,0.000642173423537317,0.000678019007431585,2019,14
2019-01-15,13351,19514537,0.000684156636665272,0.000672796827778452,2019,15
2019-01-16,13968,19609674,0.000712301489560714,0.000673975920943283,2019,16
2019-01-17,13864,19603365,0.000707225519700317,0.000675855634254154,2019,17
2019-01-18,15841,19684148,0.000804759240786038,0.000679558130237773,2019,18
2019-01-19,14026,19160847,0.000732013569128755,0.000683710615041565,2019,19
2019-01-20,9465,19011171,0.000497865176216657,0.00068292786508501,2019,20
2019-01-21,11815,19344601,0.000610764729652475,0.000678440908815747,2019,21
2019-01-22,13047,19531641,0.000667993027313988,0.000676131821765563,2019,22
2019-01-23,12760,19339433,0.000659791835675844,0.000668630442639153,2019,23
2019-01-24,12732,19328281,0.000658723866856033,0.00066170163508997,2019,24
2019-01-25,15202,19351996,0.000785552043313775,0.00065895774973679,2019,25
2019-01-26,13912,18783497,0.000740650156890381,0.00066019154798845,2019,26
2019-01-27,9545,18282546,0.000522082646476043,0.000663651186596934,2019,27
2019-01-28,12400,19307549,0.000642235842571214,0.00066814705987104,2019,28
2019-01-29,12054,19212151,0.000627415430994687,0.000662350260396854,2019,29
2019-01-30,11912,18450719,0.000645611696758267,0.000660324526265772,2019,30
2019-01-31,13719,19149475,0.000716416507502164,0.000668566332072362,2019,31
2019-02-01,14114,20652987,0.000683387831503501,0.000653971444670894,2019,32
2019-02-02,13446,19492374,0.000689808229618414,0.00064670831220347,2019,33
